0	0.0000000000
1	0.0000000000
2	0.0000000000
3	0.0000000000
4	0.0000000000
5	0.0000000000
6	0.0000000000
7	0.0000000000
8	0.0000000000
9	0.0000000000
10	0.0000000000
11	0.0000000000
12	0.3007518797
13	0.0090090090
14	0.0000000000
15	0.0000000000
16	0.0000000000
17	0.0000000000
18	0.0000000000
19	0.0000000000
20	0.0000000000
21	0.0000000000
22	0.0000000000
23	0.0000000000
24	0.0000000000
25	0.0000000000
26	0.0000000000
27	0.0000000000
28	0.0000000000
29	0.0000000000
30	0.0000000000
31	0.0000000000
32	0.0000000000
33	0.0000000000
34	0.0000000000
35	0.0000000000
36	0.0000000000
38	0.0000000000
39	0.0000000000
40	0.0000000000
41	0.0000000000
42	0.0000000000
43	0.0000000000
44	0.0000000000
45	0.0000000000
46	0.0000000000
47	0.0000000000
48	0.0000000000
49	0.0000000000
50	0.0000000000
12 17	0.0519480519
16 16 25	0.0969773300
37 5	0.0868263473
31 38	0.0555555556
5 19	0.0975609756
27 39 1	0.1069518717
32 5 1	0.0903614458
42 39	0.0107526882
21 31 1	0.0983606557
41 28	0.0854430380
31 33	0.1040462428
30 12	0.1888412017
31 39 5	0.0344168260
27 37 13	0.0840707965
7 9 12	0.2149681529
41 8	0.0594059406
32 30	0.0996168582
12 30	0.1666666667
41 26 38	0.0940170940
9 1	0.0758017493
6 3 1	0.0522727273
9 14 41	0.0781538462
5 44	0.1203703704
7 3 27	0.0847457627
6 27	0.1019108280
41 13	0.0548387097
16 39	0.0176470588
0 30 35	0.0410447761
14 28	0.0797546012
21 41 11	0.1333333333
12 36 15	0.0552763819
9 42	0.1203007519
32 14 41	0.1053149606
5 7 30	0.0809523810
5 33	0.0051813472
18 36 41	0.0835913313
21 3 32	0.1153846154
30 21 14	0.0533333333
21 16 1	0.0833333333
7 3 31	0.0158730159
28 6 36	0.1555555556
12 5	0.1598639456
8 39 30	0.0753424658
27 41 5	0.0638554217
28 16	0.1024734982
31 42 28	0.0847457627
31 30 39	0.0305010893
27 13 19	0.1608391608
16 18	0.0789473684
6 36 13	0.0242537313
6 17 13	0.0390390390
0 1	0.0378787879
31 11 8	0.0664652568
41 33	0.0613026820
31 41 37	0.1980198020
5 33 14	0.0273224044
32 27 38	0.0731707317
5 12	0.2315270936
41 41 9	0.1046250561
18 39	0.0762711864
8 41	0.1528925620
32 1	0.1218274112
12 32 32	0.0529100529
28 27 0	0.0548780488
28 0 13	0.0634920635
12 5 1	0.1048034934
6 41 34	0.0602975724
31 18 11	0.0698689956
21 11 16	0.1818181818
5 33 42	0.0117647059
6 3 30	0.0739247312
16 31	0.0149532710
5 32 1	0.0583657588
6 29 35	0.0418535127
21 0 20	0.1363636364
21 37 39	0.0422535211
6 42 13	0.0800000000
21 5 41	0.0536912752
30 37	0.1471861472
27 41	0.0603174603
6 8	0.0516605166
9 3 33	0.0357142857
8 14	0.0613496933
7 36	0.1827411168
31 31	0.0232558140
7 30	0.0596026490
28 41 1	0.1074218750
3 16	0.0860215054
32 15	0.0588235294
6 30 38	0.0935828877
27 5 14	0.0617283951
7 6 14	0.0273556231
27 14 42	0.0454545455
31 5 27	0.0801282051
31 13	0.0851851852
31 5 38	0.0776014109
29 14	0.0875912409
41 6 34	0.0527306968
5 0	0.0340425532
41 6 5	0.0092024540
5 13	0.0042918455
16 44 41	0.0829420970
28 34 13	0.0740740741
41 5 20	0.0978260870
16 44 14	0.0482954545
31 36 3	0.0378787879
8 41 11	0.0695443645
41 10 3	0.1360544218
31 26 13	0.0774487472
29 16 1	0.1470588235
16 11 28	0.0604288499
31 37 41	0.0674356699
32 3 13	0.0992366412
41 39 0	0.0250000000
27 39	0.0697674419
7 5 11	0.1052631579
21 14	0.0714285714
6 9 41	0.0661340435
6 18 11	0.0335570470
7 16 31	0.1167315175
6 10 3	0.1038961039
8 2 37	0.0958083832
5 5 19	0.0833333333
8 25 38	0.0932642487
31 18	0.1005586592
7 1 1	0.0344827586
8 34 33	0.0952380952
27 30 41	0.0638977636
5 34	0.0455486542
32 18 13	0.0913978495
37 30	0.1028368794
27 39 36	0.1085271318
5 37 41	0.0062344140
30 14 13	0.0502392344
12 10 17	0.0303030303
5 29 31	0.1161904762
5 7 5	0.0642722117
41 25 41	0.0607621009
6 35 8	0.0759493671
12 27 3	0.0352112676
31 39	0.0489913545
41 26 13	0.0398293030
27 11 31	0.1011235955
12 18 13	0.0648148148
37 5 15	0.0301204819
31 41 9	0.0618212197
16 5 38	0.0824587706
3 37 3	0.0740740741
6 3	0.0787172012
5 16 39	0.0153061224
5 31 28	0.0725190840
31 30 38	0.0851528384
5 31 8	0.0602006689
10 31 31	0.0120048019
21 5 14	0.0747663551
32 0 44	0.1017964072
18 39 17	0.1428571429
7 4 18	0.0337078652
12 17 30	0.0700636943
32 40 36	0.2056737589
32 43 20	0.0298507463
21 30 14	0.0188679245
31 11 33	0.0599455041
0 38 38	0.0720000000
3 12 27	0.0396825397
7 13 39	0.0061349693
8 45 34	0.1019417476
6 37 16	0.0780287474
16 18 11	0.0878552972
3 15 33	0.0067567568
32 41 14	0.0958083832
27 37 28	0.0375000000
6 11 18	0.0729613734
9 3 13	0.0574162679
6 6 12	0.0700729927
7 13 13	0.0458715596
31 4 5	0.0820895522
7 31 14	0.0404624277
31 29 1	0.1289062500
41 26 3	0.0783132530
9 25 44	0.0517241379
14 6 5	0.0298507463
5 32 30	0.0842391304
41 20 11	0.0833333333
31 16 40	0.0158730159
8 30 41	0.0893970894
18 39 1	0.0414634146
13 14 11	0.0281899110
31 12 14	0.0889235569
4 9 14	0.0108695652
16 10 14	0.0080183276
9 11	0.1202749141
8 9 18	0.1019108280
32 38 18	0.0915032680
14 38	0.1036414566
2 0 38	0.1331269350
32 34 34	0.0559085133
16 25 41	0.0687442713
35 38 14	0.0961538462
32 1 30	0.0904109589
30 0	0.0057803468
29 41	0.0627802691
5 20 41	0.0995850622
12 26 40	0.0454545455
35 0	0.0598290598
35 5 34	0.0917874396
4 16	0.1085271318
5 44 1	0.1036585366
18 41	0.0452674897
17 11 37	0.2638888889
35 44	0.1750000000
27 39 11	0.0714285714
31 33 11	0.0684210526
5 39 31	0.0128000000
5 5 0	0.0403225806
6 0 41	0.0920000000
14 36 14	0.0197368421
8 18 34	0.0828402367
32 40	0.0833333333
35 3 41	0.0869565217
35 13 14	0.0611510791
4 15 31	0.1118421053
35 28 41	0.0995024876
10 12	0.1374045802
14 13	0.0333333333
31 25 18	0.0359281437
4 31 40	0.0718562874
18 26 14	0.0189873418
35 30 12	0.1428571429
32 11	0.1617647059
31 36 41	0.0172117040
17 26 12	0.0128205128
31 11 13	0.0932475884
31 41	0.0107526882
12 36 40	0.0601092896
13 14	0.0200573066
32 0 34	0.0874035990
32 34 37	0.2415026834
32 32 34	0.0728744939
36 34	0.1063829787
11 12	0.0173410405
32 34 0	0.0582524272
31 13 11	0.1117824773
5 10 34	0.0433925049
6 7 41	0.0979020979
11 35 9	0.1375464684
26 38 16	0.0653594771
26 37	0.1918604651
44 5	0.1009174312
13 39 30	0.0993377483
39 38	0.0458015267
