0	0.0000000000
1	0.0106382979
2	0.0000000000
3	0.0000000000
4	0.0000000000
5	0.0000000000
6	0.0000000000
7	0.0000000000
8	0.0000000000
9	0.0000000000
10	0.0144927536
11	0.1553398058
12	0.0000000000
13	0.0000000000
14	0.0000000000
15	0.0294117647
16	0.0000000000
17	0.2727272727
18	0.0000000000
19	0.0000000000
20	0.0000000000
21	0.0000000000
22	0.0000000000
23	0.0000000000
24	0.0000000000
25	0.0000000000
26	0.0000000000
27	0.0000000000
28	0.0000000000
29	0.0000000000
30	0.0000000000
31	0.0000000000
32	0.0000000000
33	0.0000000000
34	0.0000000000
35	0.0000000000
37	0.0000000000
38	0.0000000000
39	0.0000000000
40	0.0000000000
41	0.0000000000
42	0.0000000000
43	0.0000000000
44	0.0000000000
45	0.0000000000
46	0.0000000000
47	0.0000000000
48	0.0000000000
49	0.0000000000
50	0.0000000000
17 6 16	0.2051756007
30 2 18	0.0813008130
17 26	0.1851851852
3 38 26	0.1428571429
3 8	0.1250000000
8 43	0.0795454545
41 45 44	0.0581395349
28 43	0.0661157025
10 17	0.2857142857
8 1 38	0.1098265896
28 27	0.1081081081
9 9	0.1909385113
16 14	0.0648967552
34 16	0.0034965035
28 13	0.1619047619
9 19	0.1126760563
28 30 31	0.0091047041
3 13	0.1310344828
30 20 3	0.1923076923
16 14 1	0.0468085106
28 20	0.1290322581
31 39	0.0796812749
30 28 13	0.1656804734
16 35 41	0.0742424242
4 12	0.0090090090
34 1 41	0.0075414781
33 39 19	0.1224489796
9 30 19	0.0862068966
3 41 37	0.1443148688
14 41	0.0949074074
9 25	0.2012578616
33 14	0.0674846626
16 16	0.1255060729
33 14 30	0.0325732899
36 42 36	0.3463768116
36 41 14	0.0393208222
9 44	0.1617647059
5 36	0.2195121951
30 35 17	0.1573033708
41 18 25	0.0807113543
34 34 38	0.0055865922
9 32	0.1029411765
14 28 9	0.0859375000
3 5 13	0.0779220779
28 29 36	0.1048951049
33 39 9	0.0822368421
3 15 18	0.0992366412
17 1	0.2704918033
3 14 25	0.0877976190
17 41 31	0.1919354839
3 38 11	0.0415430267
33 38	0.1475409836
16 31	0.1164658635
16 39 12	0.0182926829
28 39	0.0229885057
16 9 2	0.1016949153
28 14 25	0.0983102919
16 31 30	0.0912162162
9 11 37	0.0674157303
36 33 31	0.0016583748
5 37 9	0.1437500000
4 33	0.0574712644
16 15 41	0.1223328592
16 16 5	0.1179277437
16 5 16	0.0993017843
36 4 18	0.0683760684
40 42	0.2000000000
17 5	0.2058823529
10 33 38	0.1411764706
36 13 13	0.1531914894
31 41 17	0.2413294798
9 19 5	0.1200000000
36 1	0.1730769231
14 40 31	0.0352112676
35 9 25	0.2158273381
36 5	0.1388888889
28 30 36	0.0029239766
5 33 14	0.0486486486
36 30	0.1296296296
2 43	0.0892857143
31 16	0.0976138829
36 5 42	0.0557620818
34 31	0.0057803468
9 37	0.1407942238
40 30	0.0921052632
40 30 26	0.1292134831
3 43	0.0681818182
3 43 26	0.0743405276
12 34	0.0553633218
33 5 29	0.0452488688
32 11 25	0.1405750799
36 38 38	0.2011173184
10 36 1	0.1088082902
